candidate_id,series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,segment_break,status,provenance,evidence_note
line-simulation_a22-0004,simulation_a22,0.11273110492609534,0.19417208654770912,0.01436484989326342,0.004753801763507148,164.0,356.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0005,simulation_a22,0.14146080471262218,0.178722230816311,0.014364849893263476,0.004753801763507148,174.0,363.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0006,simulation_a22,0.17019050449914902,0.1608954742031593,0.014364849893263476,0.004753801763507148,184.0,370.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0007,simulation_a22,0.19892020428567586,0.12999576274036317,0.014364849893263476,0.004753801763507148,194.0,383.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0008,simulation_a22,0.2276499040722028,0.12048815921334899,0.014364849893263476,0.004753801763507148,204.0,387.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0009,simulation_a22,0.25637960385872965,0.11454590700896505,0.014364849893263476,0.004753801763507148,214.0,390.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0010,simulation_a22,0.2851093036452565,0.1026614026001973,0.014364849893263476,0.004753801763507148,224.0,395.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0011,simulation_a22,0.31383900343178334,0.10028450171844372,0.014364849893263476,0.004753801763507148,234.0,396.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0012,simulation_a22,0.3425687032183102,0.09909605127756693,0.014364849893263476,0.004753801763507148,244.0,396.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0013,simulation_a22,0.37129840300483713,0.09671915039581347,0.014364849893263476,0.004753801763507148,254.0,397.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0014,simulation_a22,0.40002810279136397,0.09909605127756693,0.014364849893263476,0.004753801763507148,264.0,396.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0015,simulation_a22,0.4287578025778908,0.1014729521593205,0.014364849893263476,0.004753801763507148,274.0,395.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0016,simulation_a22,0.45748750236441765,0.10028450171844372,0.014364849893263476,0.004753801763507148,284.0,396.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0017,simulation_a22,0.4862172021509445,0.1288073122994864,0.01436484989326342,0.004753801763507148,294.0,384.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0018,simulation_a22,0.5149469019374713,0.14663406891263808,0.014364849893263587,0.004753801763507148,304.0,376.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0019,simulation_a22,0.5436766017239982,0.15851857332140584,0.014364849893263365,0.004753801763507148,314.0,371.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0020,simulation_a22,0.5724063015105252,0.16802617684842003,0.014364849893263587,0.004753801763507148,324.0,367.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0021,simulation_a22,0.6011360012970519,0.1775337803754342,0.014364849893263587,0.004753801763507148,334.0,363.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0022,simulation_a22,0.6298657010835789,0.18585293346157172,0.014364849893263365,0.004753801763507148,344.0,360.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0023,simulation_a22,0.6585954008701056,0.23576785197839634,0.014364849893263587,0.004753801763507148,354.0,339.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0024,simulation_a22,0.6873251006566325,0.27617516696820665,0.014364849893263365,0.004753801763507148,364.0,322.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0025,simulation_a22,0.7160548004431593,0.2880596713769744,0.014364849893263587,0.004753801763507148,374.0,317.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0026,simulation_a22,0.747657470208339,0.31777093239889387,0.014364849893263365,0.004753801763507148,385.0,304.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0027,simulation_a22,0.7677682600589077,0.31836515761933226,0.014364849893263365,0.004753801763507148,392.0,304.25,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0028,simulation_a22,0.8022438998027399,0.3249016350441546,0.014364849893263365,0.004753801763507148,404.0,301.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0029,simulation_a22,0.8309735995892669,0.32609008548503127,0.014364849893263587,0.004753801763507148,414.0,301.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0030,simulation_a22,0.8539573594184884,0.3237131846032778,0.014364849893263587,0.004753801763507148,422.0,302.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0031,simulation_a22,0.8884329991623205,0.3130171306353867,0.014364849893263365,0.004753801763507148,434.0,306.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0032,simulation_a22,0.9185991839381737,0.2969730496835503,0.014364849893263365,0.004753801763507148,444.5,313.25,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0033,simulation_a22,0.9458923987353742,0.2809289687317138,0.014364849893263365,0.004753801763507148,454.0,320.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0034,simulation_a22,0.9746220985219012,0.25002925726891756,0.014364849893263587,0.004753801763507148,464.0,333.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0035,simulation_a22,1.003351798308428,0.20962194227910724,0.014364849893263587,0.004753801763507148,474.0,350.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0036,simulation_a22,1.0320814980949549,0.1775337803754342,0.014364849893263365,0.004753801763507148,484.0,363.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0037,simulation_a22,1.0608111978814818,0.16564927596666645,0.014364849893263587,0.004753801763507148,494.0,368.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0038,simulation_a22,1.0895408976680085,0.15970702376228263,0.014364849893263365,0.004753801763507148,504.0,371.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0039,simulation_a22,1.1182705974545355,0.15138787067614512,0.014364849893263587,0.004753801763507148,514.0,374.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0040,simulation_a22,1.154182722187694,0.10474119087173162,0.014364849893263587,0.004753801763507148,526.5,394.125,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0041,simulation_a22,1.1757299970275892,0.10622675392282765,0.014364849893263365,0.004753801763507148,534.0,393.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0042,simulation_a22,1.2044596968141161,0.10979210524545802,0.014364849893263587,0.004753801763507148,544.0,392.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0043,simulation_a22,1.2331893966006429,0.09790760083669015,0.014364849893263365,0.004753801763507148,554.0,397.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0044,simulation_a22,1.2619190963871698,0.09671915039581347,0.014364849893263587,0.004753801763507148,564.0,397.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0045,simulation_a22,1.2906487961736965,0.09315379907318311,0.014364849893263587,0.004753801763507148,574.0,399.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0046,simulation_a22,1.3193784959602235,0.1014729521593205,0.014364849893263365,0.004753801763507148,584.0,395.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0047,simulation_a22,1.3481081957467502,0.09315379907318311,0.014364849893263587,0.004753801763507148,594.0,399.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0048,simulation_a22,1.3768378955332772,0.10384985304107408,0.014364849893263365,0.004753801763507148,604.0,394.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0049,simulation_a22,1.4055675953198041,0.10741520436370444,0.014364849893263587,0.004753801763507148,614.0,393.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a22-0050,simulation_a22,1.4342972951063309,0.10741520436370444,0.014364849893263587,0.004753801763507148,624.0,393.0,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0001,simulation_a33,0.03085146053449378,0.023332335671672366,0.01436484989326342,0.004753801763507148,135.5,428.375,2.0,True,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0002,simulation_a33,0.0552717053530416,0.027789024824960373,0.01436484989326342,0.004753801763507148,144.0,426.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0003,simulation_a33,0.08400140513956844,0.027789024824960373,0.014364849893263476,0.004753801763507148,154.0,426.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0004,simulation_a33,0.11273110492609534,0.027789024824960373,0.01436484989326342,0.004753801763507148,164.0,426.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0005,simulation_a33,0.14146080471262218,0.027789024824960373,0.014364849893263476,0.004753801763507148,174.0,426.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0006,simulation_a33,0.17019050449914902,0.027789024824960373,0.014364849893263476,0.004753801763507148,184.0,426.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
line-simulation_a33-0007,simulation_a33,0.19892020428567586,0.027789024824960373,0.014364849893263476,0.004753801763507148,194.0,426.5,2.0,False,visible_candidate,image_candidate,按原始 JPEG 描边目标颜色、坐标范围与局部连续性提取；图例区域已排除。
